DATASET,DATASET,DATASET,DATASET,DATASET,RESOURCE,RESOURCE,RESOURCE
Group (Topics),Organization,Tags (comma-separated),Dataset Name,Dataset Description,Resource Name,Resource Description,Resource URL
Demografía,Datos Generales de la República,"csv, demografia",Demografía,Incluyen los elementos demográficos de Panamá.,"Divorcios en la República, por área y lugar de residencia para 2011-2015",,http://tabulario.s3.amazonaws.com/Data/Datos%20Generales%20de%20la%20Rep%C3%BAblica/Demograf%C3%ADa/Divorcios%20en%20la%20Rep%C3%BAblica%2C%20por%20%C3%A1rea%20y%20lugar%20de%20residencia%20(2011-2015).csv
Demografía,Datos Generales de la República,"csv, demografia",Demografía,Incluyen los elementos demográficos de Panamá.,"Divorcios en la República, por lugar de ocurrencia y lugar de residencia del hombre, según provincia para 2015",,http://tabulario.s3.amazonaws.com/Data/Datos%20Generales%20de%20la%20Rep%C3%BAblica/Demograf%C3%ADa/Divorcios%20en%20la%20Rep%C3%BAblica%2C%20por%20lugar%20de%20ocurrencia%20y%20lugar%20de%20residencia%20del%20hombre%2C%20seg%C3%BAn%20provincia%20(2015).csv
Demografía,Datos Generales de la República,"csv, demografia",Demografía,Incluyen los elementos demográficos de Panamá.,Estimación de Población para Julio 2011-2015,,http://tabulario.s3.amazonaws.com/Data/Datos%20Generales%20de%20la%20Rep%C3%BAblica/Demograf%C3%ADa/Estimaci%C3%B3n%20de%20Poblaci%C3%B3n%20(Julio%202011-2015).csv
Demografía,Datos Generales de la República,"csv, demografia",Demografía,Incluyen los elementos demográficos de Panamá.,"Matrimonios en la República, por área y lugar de residencia para 2011-2015",,http://tabulario.s3.amazonaws.com/Data/Datos%20Generales%20de%20la%20Rep%C3%BAblica/Demograf%C3%ADa/Matrimonios%20en%20la%20Rep%C3%BAblica%2C%20por%20%C3%A1rea%20y%20lugar%20de%20residencia%20(2011-2015).csv
Demografía,Datos Generales de la República,"csv, demografia",Demografía,Incluyen los elementos demográficos de Panamá.,Nupcialidad y Divorcialidad en la República para 1952-2015,,http://tabulario.s3.amazonaws.com/Data/Datos%20Generales%20de%20la%20Rep%C3%BAblica/Demograf%C3%ADa/Nupcialidad%20y%20Divorcialidad%20en%20la%20Rep%C3%BAblica%20(1952-2015).csv
Demografía,Datos Generales de la República,"csv, demografia",Demografía,Incluyen los elementos demográficos de Panamá.,Piramide de la Población Panameña para 2015,,http://tabulario.s3.amazonaws.com/Data/Datos%20Generales%20de%20la%20Rep%C3%BAblica/Demograf%C3%ADa/Piramide%20de%20la%20Poblaci%C3%B3n%20Paname%C3%B1a%20(2015).png
Demografía,Datos Generales de la República,"csv, demografia",Demografía,Incluyen los elementos demográficos de Panamá.,"Población, por provincia para 2015",,http://tabulario.s3.amazonaws.com/Data/Datos%20Generales%20de%20la%20Rep%C3%BAblica/Demograf%C3%ADa/Poblaci%C3%B3n%2C%20por%20provincia%20(2015).csv
Educación,Datos Generales de la República,"csv, demografia",Educación,Incluyen la información educativa de la Contraloría General de la República.,Cantidad de Escuelas para 2014,,http://tabulario.s3.amazonaws.com/Data/Datos%20Generales%20de%20la%20Rep%C3%BAblica/Educaci%C3%B3n/Cantidad%20de%20Escuelas%20(2014).csv
Educación,Datos Generales de la República,"csv, demografia",Educación,Incluyen la información educativa de la Contraloría General de la República.,"Matrícula, por año y dependencia para 2014",,http://tabulario.s3.amazonaws.com/Data/Datos%20Generales%20de%20la%20Rep%C3%BAblica/Educaci%C3%B3n/Matr%C3%ADcula%2C%20por%20a%C3%B1o%20y%20dependencia%20(2014).csv
Contrataciones Públicas,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),contrataciones publicas,Contrataciones Publicas,Incluye la información de contrataciones públicas del Ministerio de Trabajo.,Contrataciones Publicas para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Contrataciones%20Publicas/Contrataciones%20Publicas%20(Marzo%202017).pdf
Ejecución Presupuestaria,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),ejecucion presupuestaria,Ejecución Presupuestaria,Incluye la información de ejecución presupuestario del Ministerio de Trabajo.,Ejecucion Presupuestaria para enero-abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Ejecucion%20Presupuestaria%20/Ejecucion%20Presupuestaria%20(Enero-Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Auditoria Sindical para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Auditoria%20Sindical/Auditoria%20Sindical%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Caja de Conciliación para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Caja%20de%20Conciliacion/Caja%20de%20Conciliacion%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Centro de Llamadas para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Centro%20de%20Llamadas/Centro%20de%20Llamadas%20%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Conciliación Individual para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Conciliacion%20Individual/Conciliacion%20Individual%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Contratos para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Contratos/Contratos%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Convenios Colectivos para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Convenios%20Colectivos/Convenios%20Colectivos%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Defensoria Gratuita para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Defensoria%20Gratuita%20/Defensoria%20Gratuita%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Discapacidad para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/DIscapacidad/Discapacidad%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Inspeccion para febrero 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Inspeccion/Inspeccion%20(Febrero%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Mediacion para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Mediacion%20/Mediacion%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Organizaciones Sociales para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Organizaciones%20Sociales/Organizaciones%20Sociales%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,PAIL para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/PAIL/PAIL%20%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Permisos de Extranjeros para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Permisos%20de%20Extranjeros/Permisos%20de%20Extranjeros%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Reglamento Interno para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Reglamento%20Interno/Reglamento%20Interno%20%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Renuncias para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Renuncias/Renuncias%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Servicios Virtuales para febrero 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Laborales/Servicios%20Virtuales/Servicios%20Virtuales%20(Febrero%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Bocas Del Toro para febrero 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Bocas%20Del%20Toro/Bocas%20Del%20Toro%20(Febrero%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Coclé para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Cocle/Cocle%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Colon para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Colon/Colon%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Direcion Regional Panama Pacifico para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Direccion%20Regional%20de%20Panama%20Pacifico%20/Direcion%20Regional%20Panama%20Pacifico%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Dirección Regional de Proyecto Minera Panama para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Direcion%20Regional%20del%20Proyecto%20Minera%20Panama%20%20/Direcion%20Regional%20de%20Proyecto%20Minera%20Panama%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Herrera para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Herrera/Herrera%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Isla Colon para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Isla%20Colon/Isla%20Colon%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Los Santos para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Los%20Santos/Los%20Santos%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Panama Este para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Panama%20Este/Panama%20Este%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Panama Oeste para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Panama%20Oeste/Panama%20Oeste%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Puerto Armuelles para febrero 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Puerto%20Armuelle/Puerto%20Armuelles%20(Febrero%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,San Miguelito para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/San%20Miguelito/San%20Miguelito%20(Abril%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),estadistica laboral,Estadística Laboral,Incluye la estadística laboral del Ministerio de Trabajo.,Veraguas/Veraguas para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Estadisticas/Estadisticas%20Regionales%20/Veraguas/Veraguas%20(Marzo%202017).pdf
Trabajo,Ministerio de Trabajo y Desarrollo Laboral (MITRADEL),ejecucion presupuestaria,Ejecución Presupuestaria,Incluye la ejecución presupuestaria del Ministerio de Trabajo.,Informe Fisico Financiero para abril 2017,,http://tabulario.s3.amazonaws.com/Data/MITRADEL/Informe%20Fisico%20Financiero/Informe%20Fisico%20Financiero%20(Abril%202017).pdf
Obras Públicas,Ministerio de Obras Públicas (MOP),"obras publicas, proyectos",Ejecución Presupuestaria,Incluye la ejecución presupuestaria del Ministerio de Trabajo.,"Ejecución Financiera de Inversiones, a 2011",,http://tabulario.s3.amazonaws.com/Data/Ministerio%20de%20Obras%20P%C3%BAblicas/Direcci%C3%B3n%20de%20Planificaci%C3%B3n%20y%20Presupuesto/PDFs/Ejecuci%C3%B3n%20Financiera%20de%20Inversiones%2C%20a%202011.pdf
Obras Públicas,Ministerio de Obras Públicas (MOP),"obras publicas, proyectos",Proyectos,Incluye la información de proyectos del Ministerio de Obras Públicas.,"Proyectos en Ejecución, a 2013",,http://tabulario.s3.amazonaws.com/Data/Ministerio%20de%20Obras%20P%C3%BAblicas/Direcci%C3%B3n%20de%20Planificaci%C3%B3n%20y%20Presupuesto/PDFs/Proyectos%20en%20Ejecuci%C3%B3n%2C%20a%202013.pdf
Obras Públicas,Ministerio de Obras Públicas (MOP),"obras publicas, proyectos",Proyectos,Incluye la información de proyectos del Ministerio de Obras Públicas.,"Proyectos Licitados, a 2011",,http://tabulario.s3.amazonaws.com/Data/Ministerio%20de%20Obras%20P%C3%BAblicas/Direcci%C3%B3n%20de%20Planificaci%C3%B3n%20y%20Presupuesto/PDFs/Proyectos%20Licitados%2C%20a%202011.pdf
Obras Públicas,Ministerio de Obras Públicas (MOP),"obras publicas, proyectos",Proyectos,Incluye la información de proyectos del Ministerio de Obras Públicas.,"Proyectos Terminados, a 2014",,http://tabulario.s3.amazonaws.com/Data/Ministerio%20de%20Obras%20P%C3%BAblicas/Direcci%C3%B3n%20de%20Planificaci%C3%B3n%20y%20Presupuesto/PDFs/Proyectos%20Terminados%2C%20a%202014.pdf
Obras Públicas,Ministerio de Obras Públicas (MOP),"obras publicas, firmas consultoras",Registros,Incluye los registros de firmas consultoras y constructores aprobados.,Registro de Firmas Consultoras,,http://tabulario.s3.amazonaws.com/Data/Ministerio%20de%20Obras%20P%C3%BAblicas/Direcci%C3%B3n%20de%20Planificaci%C3%B3n%20y%20Presupuesto/PDFs/Registro%20de%20Firmas%20Consultoras.pdf
Obras Públicas,Ministerio de Obras Públicas (MOP),"obras publicas, proyectos",Proyectos,Incluye la información de proyectos del Ministerio de Obras Públicas.,Proyectos de Mantenimiento del Ministerio de Obras Públicas para marzo 2017,,http://tabulario.s3.amazonaws.com/Data/Ministerio%20de%20Obras%20P%C3%BAblicas/Direcci%C3%B3n%20de%20Planificaci%C3%B3n%20y%20Presupuesto/Proyectos%20de%20Mantenimiento%20del%20Ministerio%20de%20Obras%20P%C3%BAblicas%20(Marzo%202017).csv
